doh_id,insp_rpt,name,address,phone_num,yelp_id,lat,lon,insp_date,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,yelp_cat,yelp_rating,yelp_reviews,risk,insp_name,insp_badge,license_number,crime_count,311_count,construction_count,avg_high_temp
5223,201125,CHOP'T CREATIVE SALAD,"50 MASSACHUSETTS AVE NE SPC 240 WASHINGTON, DC 20002",2026880330,chopt-creative-salad-company-washington-8,38.8975799,-77.0061578,2014-01-16,10:00:00,Routine,4,3,2,0,1,0,2,2,"[[American (New), newamerican], [Salad, salad], [Sandwiches, sandwiches]]",3.5,76,3,Denise T. Lucas/Victoria Grover-Fletcher,603,931370109577,8,0,5,32.68
5223,203719,CHOP'T CREATIVE SALAD,"50 MASSACHUSETTS AVE NE SPC 240 WASHINGTON, DC 20002",2026880330,chopt-creative-salad-company-washington-8,38.8975799,-77.0061578,2014-05-20,13:40:00,Routine,4,3,0,0,0,0,4,3,"[[American (New), newamerican], [Salad, salad], [Sandwiches, sandwiches]]",3.5,76,3,Victoria Fletcher,87,931370109577,4,0,7,79.06
5228,811631,BOHEMIAN CAVERNS ,"2001 11TH ST NW WASHINGTON, DC 20009",2022990800,bohemian-caverns-washington,38.9171904,-77.0267574,2015-06-24,17:15:00,Routine,5,4,3,1,0,0,2,4,"[[Jazz & Blues, jazzandblues], [American (Traditional), tradamerican]]",3.5,129,3,Alice Jackson,54,931370107681,23,0,12,85.48
5234,821604,DC 9 ,"1940 9TH ST NW Washington, DC 20001",2024835000,dc9-nightclub-washington,38.9167014,-77.0242746,2016-01-13,18:20:00,Routine,2,1,0,0,0,0,2,1,"[[Bars, bars], [Music Venues, musicvenues], [Burgers, burgers]]",3.5,220,3,Temesgen Jemaneh,422,410315000025,19,2,7,34.34
5249,199776,AMORINI PANINI ,"906 F ST NW WASHINGTON, DC 20004",2023474575,amorini-panini-washington,38.8972065,-77.0243764,2013-11-06,14:00:00,Routine,6,5,1,0,0,0,5,5,"[[Sandwiches, sandwiches]]",3.5,110,3,ROSS GATERETSE/JOSIAH AKINTOYE,624,931370107672,12,0,6,59.42
5249,202700,AMORINI PANINI ,"906 F ST NW WASHINGTON, DC 20004",2023474575,amorini-panini-washington,38.8972065,-77.0243764,2014-04-01,13:04:00,Routine,12,6,9,0,2,0,3,4,"[[Sandwiches, sandwiches]]",3.5,110,3,Laura Wildey,89,931370107672,19,0,9,66.76
5249,810198,AMORINI PANINI ,"906 F ST NW WASHINGTON, DC 20004",2023474575,amorini-panini-washington,38.8972065,-77.0243764,2015-05-07,09:44:00,Routine,10,5,1,0,0,0,9,5,"[[Sandwiches, sandwiches]]",3.5,110,3,Victoria Fletcher,87,931370107672,10,0,6,84.36
5249,820822,AMORINI PANINI ,"906 F ST NW WASHINGTON, DC 20004",2023474575,amorini-panini-washington,38.8972065,-77.0243764,2015-12-07,10:40:00,Routine,5,5,1,0,1,0,4,4,"[[Sandwiches, sandwiches]]",3.5,110,3,Douglas Dalier,82,931370107672,20,0,5,47.94
5255,200651,EL CENTRO D.F.,"1819 14TH ST NW WASHINGTON, DC 20009",2023283131,el-centro-df-14th-st-washington,38.9146935,-77.0315241,2013-12-18,17:30:00,Routine,8,5,5,0,2,0,3,3,"[[Mexican, mexican], [Bars, bars]]",3.5,1010,3,ADEOBLA ADEPOJU/ JEMAL YASIN,26,931371102953,21,0,8,38.04
5255,405155,EL CENTRO D.F.,"1819 14TH ST NW WASHINGTON, DC 20009",2023283131,el-centro-df-14th-st-washington,38.9146935,-77.0315241,2014-10-24,17:50:00,Routine,2,2,0,0,0,0,2,2,"[[Mexican, mexican], [Bars, bars]]",3.5,1010,3,Temesgen Jemaneh,422,931371102953,23,0,12,72.42
5258,201431,CAPITAL GRILLE,"601 PENNSYLVANIA AVE NW Washington, DC 20001",2027376200,the-capital-grille-washington-2,38.8933245,-77.020555,2014-02-03,12:45:00,Routine,2,0,2,0,0,0,0,0,"[[Steakhouses, steak], [Seafood, seafood], [Wine Bars, wine_bars]]",4.0,543,4,JEMAL YASIN,26,931366002886,12,0,4,50.33
5258,606201,CAPITAL GRILLE,"601 PENNSYLVANIA AVE NW Washington, DC 20001",2027376200,the-capital-grille-washington-2,38.8933245,-77.020555,2014-11-14,12:05:00,Routine,3,2,3,0,0,0,0,2,"[[Steakhouses, steak], [Seafood, seafood], [Wine Bars, wine_bars]]",4.0,543,4,Carolene Bailey,107,931366002886,12,0,5,44.34
5258,823248,CAPITAL GRILLE,"601 PENNSYLVANIA AVE NW Washington, DC 20001",2027376200,the-capital-grille-washington-2,38.8933245,-77.020555,2016-03-18,11:25:00,Routine,6,3,3,0,1,0,3,2,"[[Steakhouses, steak], [Seafood, seafood], [Wine Bars, wine_bars]]",4.0,543,4,Dawn Adams,19,931366002886,12,0,3,60.48
5266,405987,CORNER MARKET HOUSE OF KABOB,"2029 P ST NW WASHINGTON, DC 20036",2023313777,food-corner-kabob-house-washington,38.9098768,-77.046227,2014-11-21,14:54:00,Routine,5,2,2,0,0,0,3,2,"[[Afghan, afghani]]",4.0,257,3,ALEMAYEHU TEKLESELASSIE,29,931370108265,16,0,12,51.06
5266,821639,CORNER MARKET HOUSE OF KABOB,"2029 P ST NW WASHINGTON, DC 20036",2023313777,food-corner-kabob-house-washington,38.9098768,-77.046227,2016-01-14,14:00:00,Routine,8,4,1,0,0,0,7,4,"[[Afghan, afghani]]",4.0,257,3,Denise T. Lucas,603,931370108265,22,0,8,31.73
5300,200962,ACQUA AL 2,"212 7TH ST SE WASHINGTON, DC 20003",2025254375,acqua-al-2-washington,38.8868579,-76.9958366,2014-01-09,11:10:00,Routine,1,1,1,0,1,0,0,0,"[[Italian, italian]]",4.0,454,3,Temesgen Jemaneh,422,931370103072,6,0,10,26.38
5300,606241,ACQUA AL 2,"212 7TH ST SE WASHINGTON, DC 20003",2025254375,acqua-al-2-washington,38.8868579,-76.9958366,2014-10-31,10:45:00,Routine,4,0,3,0,0,0,1,0,"[[Italian, italian]]",4.0,454,3,Carolene Bailey,107,931370103072,11,0,5,55.42
5300,611823,ACQUA AL 2,"212 7TH ST SE WASHINGTON, DC 20003",2025254375,acqua-al-2-washington,38.8868579,-76.9958366,2015-04-23,13:40:00,Routine,1,2,0,0,0,0,1,2,"[[Italian, italian]]",4.0,454,3,SHARON CAVE,124,931370103072,12,0,12,70.75
5300,820042,ACQUA AL 2,"212 7TH ST SE WASHINGTON, DC 20003",2025254375,acqua-al-2-washington,38.8868579,-76.9958366,2015-11-04,11:00:00,Routine,3,0,1,0,0,0,2,0,"[[Italian, italian]]",4.0,454,3,Douglas Dalier,82,931370103072,16,0,12,61.73
5327,183261,CLUB HEAVEN AND HELL / GREEN ISLAND CAFE ,"2327 18TH ST NW WASHINGTON, DC 20009",2023328899,club-heaven-and-hell-washington-3,38.9204277,-77.0416643,2013-06-20,19:25:00,Routine,3,1,0,0,0,0,3,1,"[[Dance Clubs, danceclubs]]",2.5,62,2,Carolene Bailey,107,68002270,17,0,12,78.28
5327,824415,CLUB HEAVEN AND HELL / GREEN ISLAND CAFE ,"2327 18TH ST NW WASHINGTON, DC 20009",2023328899,club-heaven-and-hell-washington-3,38.9204277,-77.0416643,2016-05-05,17:15:00,Routine,4,0,1,0,0,0,3,0,"[[Dance Clubs, danceclubs]]",2.5,62,2,Joyce Moore,64,68002270,21,0,4,78.43
5343,153421,ATRIUM CAFE,"750 9TH ST NW WASHINGTON, DC 20001",2027370327,atrium-cafe-washington-3,38.8993956,-77.0244197,2013-08-28,13:27:00,Routine,3,0,3,0,0,0,0,0,"[[Sandwiches, sandwiches]]",4.0,23,3,R ESPY-HARLAN,59,931370109001,19,0,12,87.92
5343,606854,ATRIUM CAFE,"750 9TH ST NW WASHINGTON, DC 20001",2027370327,atrium-cafe-washington-3,38.8993956,-77.0244197,2015-01-05,10:00:00,Routine,6,4,3,0,1,0,3,3,"[[Sandwiches, sandwiches]]",4.0,23,3,Denise T. Lucas,603,931370109001,25,0,9,35.34
5351,404220,BISTRO BOHEM,"600 FLORIDA AVE NW WASHINGTON, DC 20001",2027355895,kafe-bohem-washington-2,38.915358,-77.020254,2014-09-08,12:25:00,Routine,7,3,0,0,0,0,7,3,"[[Coffee & Tea, coffee]]",4.0,78,3,R ESPY-HARLAN,59,931312000349,27,0,14,83.33
5351,612056,BISTRO BOHEM,"600 FLORIDA AVE NW WASHINGTON, DC 20001",2027355895,kafe-bohem-washington-2,38.915358,-77.020254,2015-04-22,11:30:00,Routine,1,0,0,0,0,0,1,0,"[[Coffee & Tea, coffee]]",4.0,78,3,R ESPY-HARLAN,59,931312000349,18,0,6,66.77
5351,813830,BISTRO BOHEM,"600 FLORIDA AVE NW WASHINGTON, DC 20001",2027355895,kafe-bohem-washington-2,38.915358,-77.020254,2015-10-05,10:18:00,Routine,4,1,1,3,0,1,3,1,"[[Coffee & Tea, coffee]]",4.0,78,3,FANG,611,931312000349,21,0,8,73.05
5354,202128,DC-3,"423 8TH ST SE Washington, DC 20003",2025461935,dc-3-washington-2,38.8830295,-76.9952437,2014-03-06,14:10:00,Routine,9,2,3,0,0,0,6,2,"[[Hot Dogs, hotdog]]",3.5,291,3,Victoria Fletcher,87,2719571101856,3,0,12,47.23
5382,153385,BAKERS AND BARISTAS,"675 E ST NW Washington, DC 20004",2023477895,red-velvet-cupcakery-washington,38.8963343,-77.0215057,2013-06-18,14:00:00,Routine,5,1,0,0,0,0,5,1,"[[Bakeries, bakeries], [Cupcakes, cupcakes]]",3.0,785,2,R ESPY-HARLAN,59,2632968007982,12,0,10,71.73
5382,611787,BAKERS AND BARISTAS,"675 E ST NW Washington, DC 20004",2023477895,red-velvet-cupcakery-washington,38.8963343,-77.0215057,2015-04-22,13:30:00,Routine,1,1,0,0,0,0,1,1,"[[Bakeries, bakeries], [Cupcakes, cupcakes]]",3.0,785,2,ROSS GATERETSE,624,2632968007982,16,0,6,66.77
5383,184044,BLACK AND ORANGE,"1300 CONNECTICUT AVE NW Washington, DC 20036",2022962242,rogue-states-washington,38.9075321,-77.0426866,2013-08-06,20:00:00,Routine,0,2,0,0,1,0,0,1,"[[Burgers, burgers]]",3.5,105,3,Joyce Moore,64,9305013000191,18,0,4,94.05
5408,202430,AMERICAN ICE COMPANY  ,"917 V ST NW WASHINGTON, DC 20001",2027583562,american-ice-company-washington,38.9183712,-77.0252854,2014-03-20,17:45:00,Routine,3,0,2,0,0,0,1,0,"[[Barbeque, bbq], [Bars, bars]]",3.5,303,2,A. Jackson,54,931370109809,10,0,16,62.95
5408,811143,AMERICAN ICE COMPANY  ,"917 V ST NW WASHINGTON, DC 20001",2027583562,american-ice-company-washington,38.9183712,-77.0252854,2015-06-09,17:00:00,Routine,2,1,2,0,0,0,0,1,"[[Barbeque, bbq], [Bars, bars]]",3.5,303,2,Alice Jackson,54,931370109809,29,0,6,91.68
5429,611917,CHOP'T CREATIVE SALAD,"1629 K ST NW Washington, DC 20006",2026880333,chopt-creative-salad-company-washington-2,38.9029322,-77.0378672,2015-04-27,13:38:00,Routine,2,2,1,0,1,0,1,1,"[[Vegetarian, vegetarian], [Sandwiches, sandwiches], [Salad, salad]]",3.5,160,3,VICTOR CURRIE,88,1340470110121,31,0,7,82.85
5508,183738,FLORIANA,"1602 17TH ST NW Washington, DC 20016",2026675937,floriana-washington,38.9113353,-77.0387194,2013-07-24,19:30:00,Routine,3,0,2,0,0,0,1,0,"[[Italian, italian]]",4.0,411,3,Joyce Moore,64,931370103726,18,0,9,85.73
5511,201454,CONSTITUTION CAFE,"145 N ST NE WASHINGTON, DC 20002",2022169433,constitution-cafe-washington,38.9068013,-77.0045992,2014-02-04,08:55:00,Routine,13,6,10,0,2,0,3,4,"[[Cafes, cafes]]",3.0,15,3,Laura Wildey,89,913115000074,9,0,16,41.42
5511,821816,CONSTITUTION CAFE,"145 N ST NE WASHINGTON, DC 20002",2022169433,constitution-cafe-washington,38.9068013,-77.0045992,2016-01-27,10:00:00,Routine,6,1,5,0,0,0,1,1,"[[Cafes, cafes]]",3.0,15,3,Alice Jackson,54,913115000074,4,0,9,26.08
5511,824407,CONSTITUTION CAFE,"145 N ST NE WASHINGTON, DC 20002",2022169433,constitution-cafe-washington,38.9068013,-77.0045992,2016-05-06,09:51:00,Routine,2,3,0,0,0,0,2,3,"[[Cafes, cafes]]",3.0,15,3,Victor Currie,88,913115000074,12,2,2,80.41
5512,198391,BOJANGLES,"50 MASSACHUSETTS AVE NE SPC 103 WASHINGTON, DC 20002",2022169481,bojangles-washington-2,38.8975799,-77.0061578,2013-08-26,12:02:00,Routine,3,0,0,0,0,0,3,0,"[[Fast Food, hotdogs], [Chicken Wings, chicken_wings]]",3.0,70,3,Temesgen Jemaneh,422,931371102272,7,0,12,87.92
5512,203781,BOJANGLES,"50 MASSACHUSETTS AVE NE SPC 103 WASHINGTON, DC 20002",2022169481,bojangles-washington-2,38.8975799,-77.0061578,2014-05-23,11:16:00,Routine,4,2,2,0,1,0,2,1,"[[Fast Food, hotdogs], [Chicken Wings, chicken_wings]]",3.0,70,3,Laura Wildey,89,931371102272,14,0,5,78.71
5512,610226,BOJANGLES,"50 MASSACHUSETTS AVE NE SPC 103 WASHINGTON, DC 20002",2022169481,bojangles-washington-2,38.8975799,-77.0061578,2015-03-02,11:11:00,Routine,6,3,4,0,2,0,2,1,"[[Fast Food, hotdogs], [Chicken Wings, chicken_wings]]",3.0,70,3,Laura Wildey,89,931371102272,8,0,7,46.84
5512,820415,BOJANGLES,"50 MASSACHUSETTS AVE NE SPC 103 WASHINGTON, DC 20002",2022169481,bojangles-washington-2,38.8975799,-77.0061578,2015-11-16,10:30:00,Routine,3,0,2,0,0,0,1,0,"[[Fast Food, hotdogs], [Chicken Wings, chicken_wings]]",3.0,70,3,SHARON CAVE,124,931371102272,13,0,11,58.77
5512,823314,BOJANGLES,"50 MASSACHUSETTS AVE NE SPC 103 WASHINGTON, DC 20002",2022169481,bojangles-washington-2,38.8975799,-77.0061578,2016-03-18,00:10:00,Routine,3,0,3,0,0,0,0,0,"[[Fast Food, hotdogs], [Chicken Wings, chicken_wings]]",3.0,70,3,SHARON CAVE,124,931371102272,5,0,4,60.48
5515,198816,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2013-09-17,13:15:00,Routine,3,1,1,0,0,0,2,1,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,Temesgen Jemaneh,422,931369002251,14,0,4,75.71
5515,201464,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2014-02-04,13:27:00,Routine,4,5,2,0,2,0,2,3,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,Laura Wildey,89,931369002251,5,0,14,41.42
5515,205686,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2014-08-25,12:15:00,Routine,4,4,0,0,0,0,4,4,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,Victoria Fletcher,87,931369002251,10,0,5,91.58
5515,610096,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2015-02-25,10:12:00,Routine,1,3,1,0,0,0,0,3,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,Laura Wildey,89,931369002251,5,0,7,53.44
5515,821788,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2016-01-26,10:00:00,Routine,2,1,1,0,1,0,1,0,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,Alice Jackson,54,931369002251,3,0,8,24.68
5515,824334,AU BON PAIN,"1325 2ND ST NE WASHINGTON, DC 20002",2028980619,au-bon-pain-washington-20,38.9078803,-77.0031693,2016-05-04,12:27:00,Routine,5,1,1,0,1,0,4,0,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee]]",3.0,17,3,VICTOR CURRIE,88,931369002251,11,1,3,79.37
5547,202370,DUPONT PIZZA,"2004 P ST NW Washington, DC 20036",2022233338,dupont-pizza-washington-2,38.9096274,-77.0453181,2014-03-19,13:00:00,Routine,5,4,2,0,0,0,3,4,"[[Pizza, pizza]]",3.5,43,3,A. Jackson,54,931371101565,17,0,4,61.82
5547,810463,DUPONT PIZZA,"2004 P ST NW Washington, DC 20036",2022233338,dupont-pizza-washington-2,38.9096274,-77.0453181,2015-05-15,13:20:00,Routine,7,7,1,1,1,0,6,6,"[[Pizza, pizza]]",3.5,43,3,Douglas Dalier,82,931371101565,21,0,13,79.84
5626,824847,AL CROSTINO ,"1324 U ST NW Washington, DC 20009",2027970523,al-crostino-washington-2,38.9167619,-77.0305683,2016-05-20,17:15:00,Routine,2,2,1,0,1,0,1,1,"[[Italian, italian]]",4.0,44,3,Joyce Moore,64,2747171102262,37,1,0,84.14
5642,405168,BLUES ALLEY,"1069 WISCONSIN AVE NW WASHINGTON, DC 20007",2023374148,blues-alley-washington,38.9046446,-77.0624715,2014-10-24,18:45:00,Routine,3,2,0,0,0,0,3,2,"[[Jazz & Blues, jazzandblues], [Cajun/Creole, cajun]]",4.0,182,3,Joyce Moore,64,617267002198,8,0,5,72.42
5642,824574,BLUES ALLEY,"1069 WISCONSIN AVE NW WASHINGTON, DC 20007",2023374148,blues-alley-washington,38.9046446,-77.0624715,2016-05-11,17:34:00,Routine,4,2,0,0,0,0,4,2,"[[Jazz & Blues, jazzandblues], [Cajun/Creole, cajun]]",4.0,182,3,Joyce Moore,64,617267002198,3,0,0,87.74
5648,183240,BISTRO 18  ,"2420 18TH ST NW WASHINGTON, DC 20009",2022651818,bistro-18-adams-morgan-washington,38.9212949,-77.0424689,2013-06-19,20:00:00,Routine,4,4,1,0,0,0,3,4,"[[American (New), newamerican], [Mediterranean, mediterranean]]",2.0,50,3,Carolene Bailey,107,2736071102667,16,0,7,73.65
5664,205172,BISTRO BISTRO B LOUNGE,"1727 CONNECTICUT AVE NW WASHINGTON, DC 20009",2023281640,bistro-bistro-washington-2,38.9134282,-77.0451801,2014-07-23,12:25:00,Routine,9,5,5,0,1,0,4,4,"[[French, french], [Italian, italian], [Mediterranean, mediterranean]]",2.5,296,3,Megan Johnson,121,931312000143,23,0,8,87.22
5664,811217,BISTRO BISTRO B LOUNGE,"1727 CONNECTICUT AVE NW WASHINGTON, DC 20009",2023281640,bistro-bistro-washington-2,38.9134282,-77.0451801,2015-06-11,12:10:00,Routine,7,4,3,0,0,0,4,4,"[[French, french], [Italian, italian], [Mediterranean, mediterranean]]",2.5,296,3,Jaime Hernandez,607,931312000143,21,0,6,88.61
5666,153383,CAFE BLISS,"201 MASSACHUSETTS AVE NE Washington, DC 20002",2024560500,cafe-bliss-washington-d-c,38.8945879,-77.0030403,2013-06-17,11:20:00,Routine,3,0,1,0,0,0,2,0,"[[Coffee & Tea, coffee]]",4.0,17,2,R ESPY-HARLAN,59,931370105678,7,0,5,71.96
5666,203173,CAFE BLISS,"201 MASSACHUSETTS AVE NE Washington, DC 20002",2024560500,cafe-bliss-washington-d-c,38.8945879,-77.0030403,2014-04-17,14:15:00,Routine,1,1,1,0,0,0,0,1,"[[Coffee & Tea, coffee]]",4.0,17,2,ROSS GATERETSE,624,931370105678,10,0,8,71.11
5666,611553,CAFE BLISS,"201 MASSACHUSETTS AVE NE Washington, DC 20002",2024560500,cafe-bliss-washington-d-c,38.8945879,-77.0030403,2015-04-14,10:17:00,Routine,1,2,1,0,0,2,0,2,"[[Coffee & Tea, coffee]]",4.0,17,2,FANG,611,931370105678,9,0,5,72.82
5666,823267,CAFE BLISS,"201 MASSACHUSETTS AVE NE Washington, DC 20002",2024560500,cafe-bliss-washington-d-c,38.8945879,-77.0030403,2016-03-18,11:30:00,Routine,5,5,1,0,1,0,4,4,"[[Coffee & Tea, coffee]]",4.0,17,2,Jaime Hernandez,607,931370105678,5,0,6,60.48
5669,198387,BLUE 44,"5507 CONNECTICUT AVE NW Washington, DC 20015",2023622583,blue-44-restaurant-and-bar-washington,38.9633826,-77.0743522,2013-08-23,12:55:00,Routine,7,3,2,0,0,0,5,3,"[[American (New), newamerican]]",4.0,149,3,ROSS GATERETSE,624,931371102760,0,0,1,76.45
5669,405722,BLUE 44,"5507 CONNECTICUT AVE NW Washington, DC 20015",2023622583,blue-44-restaurant-and-bar-washington,38.9633826,-77.0743522,2014-11-12,12:03:00,Routine,5,3,3,0,0,0,2,3,"[[American (New), newamerican]]",4.0,149,3,VICTOR CURRIE,88,931371102760,3,0,0,47.38
5669,811226,BLUE 44,"5507 CONNECTICUT AVE NW Washington, DC 20015",2023622583,blue-44-restaurant-and-bar-washington,38.9633826,-77.0743522,2015-06-10,10:45:00,Routine,3,0,3,0,0,0,0,0,"[[American (New), newamerican]]",4.0,149,3,C BASSEY,612,931371102760,1,0,2,91.84
5669,814333,BLUE 44,"5507 CONNECTICUT AVE NW Washington, DC 20015",2023622583,blue-44-restaurant-and-bar-washington,38.9633826,-77.0743522,2015-10-21,13:35:00,Routine,6,1,1,0,0,0,5,1,"[[American (New), newamerican]]",4.0,149,3,ROSS J. GATERETSE,624,931371102760,1,0,2,68.24
5696,199236,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2013-10-07,15:00:00,Routine,2,1,0,0,0,0,2,1,"[[American (Traditional), tradamerican]]",3.5,62,3,SHARON CAVE,124,931311003431,13,0,7,83.71
5696,204181,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2014-06-10,11:10:00,Routine,2,1,2,0,1,0,0,0,"[[American (Traditional), tradamerican]]",3.5,62,3,SHARON CAVE,124,931311003431,15,1,11,83.17
5696,404932,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2014-10-16,13:35:00,Routine,8,1,3,0,0,0,5,1,"[[American (Traditional), tradamerican]]",3.5,62,3,ROSS GATERETSE,624,931311003431,16,0,9,63.26
5696,810516,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2015-05-18,14:05:00,Routine,10,4,5,0,1,0,5,3,"[[American (Traditional), tradamerican]]",3.5,62,3,Laura Wildey,89,931311003431,11,1,6,84.74
5696,814210,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2015-10-19,12:15:00,Routine,4,3,2,0,1,0,2,2,"[[American (Traditional), tradamerican]]",3.5,62,3,Jaime Hernandez,607,931311003431,15,0,5,71.67
5696,824369,DEVON & BLAKELY,"2200 PENNSYLVANIA AVE NW WASHINGTON, DC 20037",2026599070,devon-and-blakely-washington-5,38.9016524,-77.0494457,2016-05-05,14:00:00,Routine,2,0,0,0,0,0,2,0,"[[American (Traditional), tradamerican]]",3.5,62,3,Joyce Moore,64,931311003431,7,0,4,78.43
5719,199512,AN UNCOMMON CAFE,"720 I ST NW WASHINGTON, DC 20001",2028420045,new-world-cafe-washington,38.9008546,-77.0221294,2013-10-17,13:45:00,Routine,3,1,0,0,0,0,3,1,"[[Delis, delis], [Chinese, chinese], [Breakfast & Brunch, breakfast_brunch]]",3.0,13,2,SHARON CAVE,124,931367001847,25,0,11,67.33
5719,203758,AN UNCOMMON CAFE,"720 I ST NW WASHINGTON, DC 20001",2028420045,new-world-cafe-washington,38.9008546,-77.0221294,2014-05-22,10:00:00,Routine,8,1,1,0,0,0,7,1,"[[Delis, delis], [Chinese, chinese], [Breakfast & Brunch, breakfast_brunch]]",3.0,13,2,Temesgen Jemaneh,422,931367001847,31,0,10,82.68
5719,606488,AN UNCOMMON CAFE,"720 I ST NW WASHINGTON, DC 20001",2028420045,new-world-cafe-washington,38.9008546,-77.0221294,2014-12-11,11:10:00,Routine,2,1,0,0,0,0,2,1,"[[Delis, delis], [Chinese, chinese], [Breakfast & Brunch, breakfast_brunch]]",3.0,13,2,SHARON CAVE,124,931367001847,12,0,15,32.67
5726,607088,FAST GOURMET,"1400 W ST NW WASHINGTON, DC 20009",2024489217,fast-gourmet-washington,38.919018,-77.032358,2015-01-14,13:45:00,Routine,3,4,2,0,1,0,1,3,"[[Latin American, latin], [Sandwiches, sandwiches], [Burgers, burgers]]",4.0,488,3,Alice Jackson,54,931313000250,12,0,10,38.46
5726,813434,FAST GOURMET,"1400 W ST NW WASHINGTON, DC 20009",2024489217,fast-gourmet-washington,38.919018,-77.032358,2015-09-18,13:15:00,Routine,3,2,2,0,1,0,1,1,"[[Latin American, latin], [Sandwiches, sandwiches], [Burgers, burgers]]",4.0,488,3,Alice Jackson,54,931313000250,28,0,12,76.42
5735,183983,FLIP IT II BAKERY & RESTAURANT,"1544 RHODE ISLAND AVE NE WASHINGTON, DC 20018",2022692981,flip-it-twice-bakery-deli-and-restaurant-washington,38.9263028,-76.9826444,2013-08-06,13:45:00,Routine,2,0,2,0,0,0,0,0,"[[American (Traditional), tradamerican], [Delis, delis], [Bakeries, bakeries]]",4.0,57,3,FANG,611,931311003437,14,0,2,94.05
5735,201477,FLIP IT II BAKERY & RESTAURANT,"1544 RHODE ISLAND AVE NE WASHINGTON, DC 20018",2022692981,flip-it-twice-bakery-deli-and-restaurant-washington,38.9263028,-76.9826444,2014-02-04,10:30:00,Routine,10,2,4,0,2,0,6,0,"[[American (Traditional), tradamerican], [Delis, delis], [Bakeries, bakeries]]",4.0,57,3,ROSS GATERETSE,624,931311003437,9,0,3,41.42
5735,404978,FLIP IT II BAKERY & RESTAURANT,"1544 RHODE ISLAND AVE NE WASHINGTON, DC 20018",2022692981,flip-it-twice-bakery-deli-and-restaurant-washington,38.9263028,-76.9826444,2014-10-14,11:45:00,Routine,7,2,4,0,0,0,3,2,"[[American (Traditional), tradamerican], [Delis, delis], [Bakeries, bakeries]]",4.0,57,3,Carolene Bailey,107,931311003437,13,0,2,58.48
5735,610182,FLIP IT II BAKERY & RESTAURANT,"1544 RHODE ISLAND AVE NE WASHINGTON, DC 20018",2022692981,flip-it-twice-bakery-deli-and-restaurant-washington,38.9263028,-76.9826444,2015-02-25,13:45:00,Routine,6,3,2,0,0,0,4,3,"[[American (Traditional), tradamerican], [Delis, delis], [Bakeries, bakeries]]",4.0,57,3,Denise T. Lucas,603,931311003437,2,0,2,53.44
5788,201719,CHIPOTLE MEXICAN GRILL,"2338 WISCONSIN AVE NW Washington, DC 20007",2027067508,chipotle-mexican-grill-washington-17,38.9208827,-77.0722335,2014-02-18,11:45:00,Routine,1,0,0,0,0,0,1,0,"[[Mexican, mexican], [Fast Food, hotdogs]]",3.0,20,3,Joyce Moore,64,931311003440,1,0,1,44.16
5825,183682,CAFE GRANDE,"1775 K ST NW Washington, DC 20037",2022233636,cafe-grande-washington,38.9028784,-77.0412651,2013-07-22,13:05:00,Routine,4,2,1,0,0,0,3,2,"[[Coffee & Tea, coffee]]",4.0,61,4,Denise T. Lucas,603,931371103174,13,0,10,90.79
