permit_id,name,address,category,permit_url,map_url
187665,JERK STATION,"3701 NEW HAMPSHIRE AVE NW Washington, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187665,"http://maps.google.com/maps?q=3701 NEW HAMPSHIRE AVE NW Washington, DC 20010"
3103,JERK STATION,"3701 NEW HAMPSHIRE AVE NW Washington, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3103,"http://maps.google.com/maps?q=3701 NEW HAMPSHIRE AVE NW Washington, DC 20010"
188809,JERKFACE,"2619 EVARTS ST NE WASHINGTON, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188809,"http://maps.google.com/maps?q=2619 EVARTS ST NE WASHINGTON, DC 20018"
188655,JERKS OF THE CARIBBEAN,"2619 EVARTS ST NE WASHINGTON, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188655,"http://maps.google.com/maps?q=2619 EVARTS ST NE WASHINGTON, DC 20018"
2418,JERRY'S CARRY OUT,"2016 GEORGIA AVE NW Washington, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2418,"http://maps.google.com/maps?q=2016 GEORGIA AVE NW Washington, DC 20001"
690,JERRY'S CARRYOUT,"1350 BRENTWOOD RD NE Washington, DC 20018",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=690,"http://maps.google.com/maps?q=1350 BRENTWOOD RD NE Washington, DC 20018"
148028,JERSEY MIKE'S SUBS,"2300 WASHINGTON PL NE WASHINGTON, DC 20018",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148028,"http://maps.google.com/maps?q=2300 WASHINGTON PL NE WASHINGTON, DC 20018"
4465,JESSIE TAYLOR SEAFOOD - 10,"1100 MAINE AVE SW WASHINGTON, DC 20024",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4465,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
4456,JESSIE TAYLOR SEAFOOD - 11,"1100 MAINE AVE SW WASHINGTON, DC 20024",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4456,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
4468,JESSIE TAYLOR SEAFOOD - 6,"1100 MAINE AVE SW WASHINGTON, DC 20024",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4468,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
4467,JESSIE TAYLOR SEAFOOD - 7,"1100 MAINE AVE SW WASHINGTON, DC 20024",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4467,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
5830,JESSIE TAYLOR SEAFOOD - 9,"1100 MAINE AVE SW WASHINGTON, DC 20024",Marine-Food Prod (Retail),http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5830,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
4455,JESSIE TAYLOR SEAFOOD - 9,"1100 MAINE AVE SW WASHINGTON, DC 20024",Marine-Food Prod (Retail),http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4455,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
3100,JESUIT DINING HALL,"3700 O ST NW WASHINGTON, DC 20057",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3100,"http://maps.google.com/maps?q=3700 O ST NW WASHINGTON, DC 20057"
187364,JESUIT DINING HALL,"3700 O ST NW WASHINGTON, DC 20057",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187364,"http://maps.google.com/maps?q=3700 O ST NW WASHINGTON, DC 20057"
172895,JETTI'S,"5632 CONNECTICUT AVE NW Washington, DC 20015",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172895,"http://maps.google.com/maps?q=5632 CONNECTICUT AVE NW Washington, DC 20015"
187341,JETTIES,"701 8TH ST NW Washington, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187341,"http://maps.google.com/maps?q=701 8TH ST NW Washington, DC 20001"
147318,JETTIES,"1921 I ST NW WASHINGTON, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147318,"http://maps.google.com/maps?q=1921 I ST NW WASHINGTON, DC 20006"
1925,JETTIES,"1609 FOXHALL RD NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1925,"http://maps.google.com/maps?q=1609 FOXHALL RD NW Washington, DC 20007"
172293,Jewish Community Center,"1529 16TH ST NW WASHINGTON, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172293,"http://maps.google.com/maps?q=1529 16TH ST NW WASHINGTON, DC 20036"
148091,JIMMY JOHN'S,"1717 PENNSYLVANIA AVE NW WASHINGTON, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148091,"http://maps.google.com/maps?q=1717 PENNSYLVANIA AVE NW WASHINGTON, DC 20006"
6337,JIMMY JOHN'S,"1717 PENNSYLVANIA AVE NW WASHINGTON, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6337,"http://maps.google.com/maps?q=1717 PENNSYLVANIA AVE NW WASHINGTON, DC 20006"
6263,JIMMY JOHN'S GOURMET SANDWICHES,"1101 14TH ST NW WASHINGTON, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6263,"http://maps.google.com/maps?q=1101 14TH ST NW WASHINGTON, DC 20005"
172283,JIMMY JOHN'S GOURMET SANDWICHES,"1208 G ST NW WASHINGTON, DC 20005",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172283,"http://maps.google.com/maps?q=1208 G ST NW WASHINGTON, DC 20005"
148183,JIMMY JOHN'S GOURMET SANDWICHES,"2428 WISCONSIN AVE NW WASHINGTON, DC 20007",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148183,"http://maps.google.com/maps?q=2428 WISCONSIN AVE NW WASHINGTON, DC 20007"
188713,JIMMY JOHN'S GOURMET SANDWICHES,"1408 U ST NW Washington, DC 20009",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188713,"http://maps.google.com/maps?q=1408 U ST NW Washington, DC 20009"
188060,JIMMY JOHN'S GOURMET SANDWICHES,"4433 WISCONSIN AVE NW WASHINGTON, DC 20016",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188060,"http://maps.google.com/maps?q=4433 WISCONSIN AVE NW WASHINGTON, DC 20016"
188786,JIMMY JOHN'S SANDWICHES,"1375 KENYON ST NW WASHINGTON, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188786,"http://maps.google.com/maps?q=1375 KENYON ST NW WASHINGTON, DC 20010"
4376,JIMMY T'S PLACE,"501 EAST CAPITOL ST SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4376,"http://maps.google.com/maps?q=501 EAST CAPITOL ST SE WASHINGTON, DC 20003"
4457,JIMMY'S GRILL,"1100 MAINE AVE SW WASHINGTON, DC 20024",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4457,"http://maps.google.com/maps?q=1100 MAINE AVE SW WASHINGTON, DC 20024"
6875,JIN LOUNGE (n),"2017 14TH ST NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6875,"http://maps.google.com/maps?q=2017 14TH ST NW WASHINGTON, DC 20009"
1323,JIN'S NEWS & NECESSITIES,"1099 14TH ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1323,"http://maps.google.com/maps?q=1099 14TH ST NW Washington, DC 20005"
187843,JINSEI JUICE,"703 EDGEWOOD ST NE WASHINGTON, DC 20017",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187843,"http://maps.google.com/maps?q=703 EDGEWOOD ST NE WASHINGTON, DC 20017"
4412,JJ MUTT WINE & SPIRITS,"643 PENNSYLVANIA AVE SE Washington, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4412,"http://maps.google.com/maps?q=643 PENNSYLVANIA AVE SE Washington, DC 20003"
3530,JJ'S CARRYOUT,"5314 GEORGIA AVE NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3530,"http://maps.google.com/maps?q=5314 GEORGIA AVE NW Washington, DC 20011"
3764,JOCELYN'S MARKET,"6404 GEORGIA AVE NW Washington, DC 20012",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3764,"http://maps.google.com/maps?q=6404 GEORGIA AVE NW Washington, DC 20012"
2286,JOE CAPLAN LIQUOR,"1913 7TH ST NW Washington, DC 20001",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2286,"http://maps.google.com/maps?q=1913 7TH ST NW Washington, DC 20001"
1324,JOE MUGGS,"11 DUPONT CIR NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1324,"http://maps.google.com/maps?q=11 DUPONT CIR NW Washington, DC 20036"
148123,"JOE'S SEAFOOD, PRIME STEAK & STONE CRAB","750 15TH ST NW WASHINGTON, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148123,"http://maps.google.com/maps?q=750 15TH ST NW WASHINGTON, DC 20005"
6897,JOHANAS RESTAURANT   (n),"8803 ROYAL CREST ST HYATTSVILLE, MD 20783",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6897,"http://maps.google.com/maps?q=8803 ROYAL CREST ST HYATTSVILLE, MD 20783"
5493,JOHANAS RESTAURANT   (n),"8803 ROYAL CREST ST HYATTSVILLE, MD 20783",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5493,"http://maps.google.com/maps?q=8803 ROYAL CREST ST HYATTSVILLE, MD 20783"
93243,JOHN BURROUGHS EDUCATION CAMPUS,"1820 MONROE ST NE WASHINGTON, DC 20018",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=93243,"http://maps.google.com/maps?q=1820 MONROE ST NE WASHINGTON, DC 20018"
4731,JOHN BURROUGHS EDUCATION CAMPUS,"1820 MONROE ST NE WASHINGTON, DC 20018",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4731,"http://maps.google.com/maps?q=1820 MONROE ST NE WASHINGTON, DC 20018"
147813,JOHN HOPKINS CAFÉ,"1740 MASSACHUSETTS AVE NW WASHINGTON, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147813,"http://maps.google.com/maps?q=1740 MASSACHUSETTS AVE NW WASHINGTON, DC 20036"
2095,JOHN HOPKINS CAFÉ,"1740 MASSACHUSETTS AVE NW WASHINGTON, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2095,"http://maps.google.com/maps?q=1740 MASSACHUSETTS AVE NW WASHINGTON, DC 20036"
1079,JOHNNY ROCKETS,"50 MASSACHUSETTS AVE NE SPC 123 WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1079,"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"
2873,JOHNNY ROCKETS,"3131 M ST NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2873,"http://maps.google.com/maps?q=3131 M ST NW Washington, DC 20007"
2379,JOHNNY ROCKETS,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2379,"http://maps.google.com/maps?q=2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012"
3041,JOHNNY'S CARRYOUT,"3445 14TH ST NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3041,"http://maps.google.com/maps?q=3445 14TH ST NW Washington, DC 20010"
3426,JOHNNY'S CARRYOUT,"501 KENNEDY ST NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3426,"http://maps.google.com/maps?q=501 KENNEDY ST NW Washington, DC 20011"
5860,JOHNNY'S DELI,"601 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5860,"http://maps.google.com/maps?q=601 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
6086,JOHNNY'S RESTAURANT,"1913 MICHIGAN AVE NE Washington, DC 20017",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6086,"http://maps.google.com/maps?q=1913 MICHIGAN AVE NE Washington, DC 20017"
3174,JOHNNYS HALF SHELL,"400 NORTH CAPITOL ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3174,"http://maps.google.com/maps?q=400 NORTH CAPITOL ST NW Washington, DC 20001"
6059,JOHNSON MIDDLE SCHOOL,"1400 BRUCE PL SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6059,"http://maps.google.com/maps?q=1400 BRUCE PL SE WASHINGTON, DC 20020"
4810,JOHNSON MIDDLE SCHOOL,"1400 BRUCE PL SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4810,"http://maps.google.com/maps?q=1400 BRUCE PL SE WASHINGTON, DC 20020"
6054,JOHNSON MIDDLE SCHOOL,"1400 BRUCE PL SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6054,"http://maps.google.com/maps?q=1400 BRUCE PL SE WASHINGTON, DC 20020"
5129,JOINT CHIEFS (n),"3400 11TH ST NW WASHINGTON, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5129,"http://maps.google.com/maps?q=3400 11TH ST NW WASHINGTON, DC 20010"
1879,JOJO'S(N),"1518 U ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1879,"http://maps.google.com/maps?q=1518 U ST NW Washington, DC 20009"
2299,JOLT N BOLT,"1918 18TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2299,"http://maps.google.com/maps?q=1918 18TH ST NW Washington, DC 20009"
3451,JONES DAY EMPLOYEE CAFETERIA,"51 LOUISIANA AVE NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3451,"http://maps.google.com/maps?q=51 LOUISIANA AVE NW Washington, DC 20001"
187452,JOSELYN RESTAURANT  & BAR,"3303 GEORGIA AVE NW Washington, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187452,"http://maps.google.com/maps?q=3303 GEORGIA AVE NW Washington, DC 20010"
188678,JOY'S DELI,"2041 MARTIN LUTHER KING JR AVE SE Washington, DC 20020",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188678,"http://maps.google.com/maps?q=2041 MARTIN LUTHER KING JR AVE SE Washington, DC 20020"
4650,JOY'S DELI,"2041 MARTIN LUTHER KING JR AVE SE Washington, DC 20020",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4650,"http://maps.google.com/maps?q=2041 MARTIN LUTHER KING JR AVE SE Washington, DC 20020"
4872,JOYCE'S KITCHEN,"1735 K ST NW Washington, DC 20006",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4872,"http://maps.google.com/maps?q=1735 K ST NW Washington, DC 20006"
2661,JOYTI INDIAN CUISINE,"2433 18TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2661,"http://maps.google.com/maps?q=2433 18TH ST NW Washington, DC 20009"
147697,JP'S NIGHT CLUB,"2412 WISCONSIN AVE NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147697,"http://maps.google.com/maps?q=2412 WISCONSIN AVE NW Washington, DC 20007"
1880,JR'S BAR & GRILL  (n),"1519 17TH ST NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1880,"http://maps.google.com/maps?q=1519 17TH ST NW Washington, DC 20036"
2252,JUAN VALDEZ CAFE,"1889 F ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2252,"http://maps.google.com/maps?q=1889 F ST NW Washington, DC 20009"
6568,JUANITA'S,"3521 14TH ST NW Washington, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6568,"http://maps.google.com/maps?q=3521 14TH ST NW Washington, DC 20010"
851,JUBILEE MARKET,"2316 4TH ST NE Washington, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=851,"http://maps.google.com/maps?q=2316 4TH ST NE Washington, DC 20002"
147964,JUDGES DINING ROOM,"500 INDIANA AVE NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147964,"http://maps.google.com/maps?q=500 INDIANA AVE NW Washington, DC 20001"
147710,JUDICIARY SNACKS,"441 4TH ST NW WASHINGTON, DC 20548",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147710,"http://maps.google.com/maps?q=441 4TH ST NW WASHINGTON, DC 20548"
2541,JUDY RESTAURANT,"2212 14TH ST NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2541,"http://maps.google.com/maps?q=2212 14TH ST NW WASHINGTON, DC 20009"
2544,JUDY'S,"2214 14TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2544,"http://maps.google.com/maps?q=2214 14TH ST NW Washington, DC 20009"
6575,JUICE JOINT CAFE,"1025 VERMONT AVE NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6575,"http://maps.google.com/maps?q=1025 VERMONT AVE NW Washington, DC 20005"
187539,JUICE LOVE,"2619 EVARTS ST NE WASHINGTON, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187539,"http://maps.google.com/maps?q=2619 EVARTS ST NE WASHINGTON, DC 20018"
6383,JUICY BURGERS COMPANY,"441 4TH ST NW WASHINGTON, DC 20548",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6383,"http://maps.google.com/maps?q=441 4TH ST NW WASHINGTON, DC 20548"
2673,JULIA'S EMPANADAS,"2452 18TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2673,"http://maps.google.com/maps?q=2452 18TH ST NW Washington, DC 20009"
6422,JULIA'S EMPANADAS,"6235 Georgia AVE NW WASHINGTON, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6422,"http://maps.google.com/maps?q=6235 Georgia AVE NW WASHINGTON, DC 20011"
1534,JULIA'S EMPANADAS,"1221 CONNECTICUT AVE NW Washington, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1534,"http://maps.google.com/maps?q=1221 CONNECTICUT AVE NW Washington, DC 20036"
563,JUMBO LIQUOR,"1122 H ST NE WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=563,"http://maps.google.com/maps?q=1122 H ST NE WASHINGTON, DC 20002"
5449,JUMBO SLICE PIZZA,"1344 U ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5449,"http://maps.google.com/maps?q=1344 U ST NW Washington, DC 20009"
